Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_2_j_A,X_4_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_9_j_A,X_14_j_A,X_16_j_A,X_23_j_A,X_1_j_B,X_3_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_10_j_B,X_11_j_B,X_12_j_B,X_14_j_B,X_15_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:10,Usman Garuba,3pt jump shot missed,1450,16,A,ESP,2,0,15.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,28,26,Q2,04:10,Buddy Hield,defensive rebound,1450,7,B,BAH,2,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:00,Lorenzo Brown,personal foul,1440,2,A,ESP,2,0,10.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,28,26,Q2,04:00,Travis Munnings,foul drawn,1440,6,B,BAH,2,0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:00,Rudy Fernandez,Substitution out,1440,5,A,ESP,2,1,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:00,Usman Garuba,Substitution out,1440,16,A,ESP,2,1,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,28,26,Q2,04:00,Kentwan Smith,Substitution out,1440,12,B,BAH,2,1,0.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:00,Willy Hernangomez,Substitution in,1440,14,A,ESP,2,2,0.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208791,28,26,Q2,04:00,Xabi Lopez-Arostegui,Substitution in,1440,6,A,ESP,2,2,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_18.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_18--competition_208791,28,26,Q2,04:00,Eric Gordon,Substitution in,1440,10,B,BAH,2,2,0.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
