Quarter,Clock,Player,Team,Action,TeamLineup,OpponentLineup,TimeTogether,Points,OPPpoints,FGA,OPPFGA,FTA,OPPFTA,oREB,OPPoREB,dREB,OPPdREB,TOV,OPPTOV
Q2,2:29,Silvio De Sousa,ANG,offensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,1,0,0,0,0,0
Q2,2:15,Childe Dundao,ANG,3pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,14.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,2:15,Silvio De Sousa,ANG,offensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,1,0,0,0,0,0
Q2,2:07,Silvio De Sousa,ANG,layup made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,8.0,2,-2,1,0,0,0,0,0,0,0,0,0
Q2,1:58,Achille Polonara,ITA,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:58,Kevin Kokila,ANG,personal foul; 2 free throws awarded,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:58,Alessandro Pajola,ITA,Substitution in,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:58,Marco Spissu,ITA,Substitution out,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:58,Achille Polonara,ITA,1st of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q2,1:58,Achille Polonara,ITA,2nd of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q2,1:44,Dimitri Maconda,ANG,turnover; travelling,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,14.0,0,0,0,0,0,0,0,0,0,0,1,0
Q2,1:25,Silvio De Sousa,ANG,personal foul; 2 free throws awarded,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,19.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:25,Alessandro Pajola,ITA,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:25,Silvio De Sousa,ANG,Substitution out,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:25,João Fernandes,ANG,Substitution in,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:25,Alessandro Pajola,ITA,1st of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q2,1:25,Alessandro Pajola,ITA,2nd of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q2,1:13,Simone Fontecchio,ITA,personal foul; 3 free throws awarded,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,12.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:13,Antonio Monteiro,ANG,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:13,Childe Dundao,ANG,made the assist,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,1:13,Antonio Monteiro,ANG,1st of 3 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,1,0,0,0,0,0,0,0
Q2,1:13,Alessandro Pajola,ITA,defensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q2,1:13,Antonio Monteiro,ANG,3rd of 3 free throws missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,1,0,0,0,0,0,0,0
Q2,1:13,Antonio Monteiro,ANG,2nd of 3 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,1,-1,0,0,1,0,0,0,0,0,0,0
Q2,1:02,Simone Fontecchio,ITA,dunk made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,11.0,-2,2,0,1,0,0,0,0,0,0,0,0
Q2,1:02,Alessandro Pajola,ITA,made the assist,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,0:54,Dimitri Maconda,ANG,turnover; travelling,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,8.0,0,0,0,0,0,0,0,0,0,0,1,0
Q2,0:41,Simone Fontecchio,ITA,3pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,13.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,0:41,Stefano Tonut,ITA,offensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,1,0,0,0,0
Q2,0:39,Stefano Tonut,ITA,turnover; ball handling,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,2.0,0,0,0,0,0,0,0,0,0,0,0,1
Q2,0:33,Simone Fontecchio,ITA,personal foul; 2 free throws awarded,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,6.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,0:33,Antonio Monteiro,ANG,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,0:33,Antonio Monteiro,ANG,1st of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,1,-1,0,0,1,0,0,0,0,0,0,0
Q2,0:33,Antonio Monteiro,ANG,2nd of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,1,-1,0,0,1,0,0,0,0,0,0,0
Q2,0:33,Simone Fontecchio,ITA,Substitution out,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Nicolo Melli | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,0:33,Giampaolo Ricci,ITA,Substitution in,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q2,0:13,Nicolo Melli,ITA,offensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,20.0,0,0,0,0,0,0,0,1,0,0,0,0
Q2,0:13,Nicolo Melli,ITA,dunk missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,0.0,0,0,0,1,0,0,0,0,0,0,0,0
Q2,0:01,Stefano Tonut,ITA,2pt driving layup made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,12.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,9:41,Childe Dundao,ANG,3pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,9:41,Nicolo Melli,ITA,defensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,9:14,Nicolo Melli,ITA,2pt jump shot made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,27.0,-2,2,0,1,0,0,0,0,0,0,0,0
Q3,9:14,Achille Polonara,ITA,made the assist,Antonio Monteiro | Childe Dundao | Dimitri Maconda | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,8:47,Gerson Goncalves,ANG,2pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,27.0,0,0,1,0,0,0,0,0,0,0,0,0
Q3,8:47,Achille Polonara,ITA,defensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,8:38,Eduardo Francisco,ANG,personal foul; 2 free throws awarded,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Stefano Tonut,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,8:38,Simone Fontecchio,ITA,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,8:38,Simone Fontecchio,ITA,1st of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q3,8:38,Simone Fontecchio,ITA,2nd of 2 free throws made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q3,8:33,Marco Spissu,ITA,personal foul,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,5.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,8:33,Childe Dundao,ANG,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,8:24,Nicolo Melli,ITA,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,9.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,8:24,Jilson Bango,ANG,offensive foul,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | Jilson Bango | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,8:24,Jilson Bango,ANG,turnover,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | Jilson Bango | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,1,0
Q3,8:09,Simone Fontecchio,ITA,2pt driving layup made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | Jilson Bango | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,15.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,7:53,Jilson Bango,ANG,layup made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | Jilson Bango | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,16.0,2,-2,1,0,0,0,0,0,0,0,0,0
Q3,7:35,Achille Polonara,ITA,3pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | Jilson Bango | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,18.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,7:34,,ANG,team defensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | Jilson Bango | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,1.0,0,0,0,0,0,0,0,0,1,0,0,0
Q3,7:34,Antonio Monteiro,ANG,Substitution in,Antonio Monteiro | Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | Jilson Bango | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,7:34,Jilson Bango,ANG,Substitution out,Antonio Monteiro | Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,7:34,Kevin Kokila,ANG,Substitution in,Antonio Monteiro | Antonio Monteiro | Childe Dundao | Dimitri Maconda | Eduardo Francisco | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,7:34,Eduardo Francisco,ANG,Substitution out,Antonio Monteiro | Antonio Monteiro | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,7:11,Childe Dundao,ANG,2pt floating jump shot made,Antonio Monteiro | Antonio Monteiro | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,23.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:57,Nicolo Melli,ITA,turnover; ball handling,Antonio Monteiro | Antonio Monteiro | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,14.0,0,0,0,0,0,0,0,0,0,0,0,1
Q3,6:57,Bruno Fernando,ANG,steal,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:56,Bruno Fernando,ANG,foul drawn,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:56,Achille Polonara,ITA,personal foul; 2 free throws awarded,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:56,Bruno Fernando,ANG,2nd of 2 free throws missed,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,1,0,0,0,0,0,0,0
Q3,6:56,Simone Fontecchio,ITA,defensive rebound,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,6:56,Bruno Fernando,ANG,1st of 2 free throws made,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,1,-1,0,0,1,0,0,0,0,0,0,0
Q3,6:56,Childe Dundao,ANG,made the assist,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:48,Simone Fontecchio,ITA,turnover; ball handling,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,8.0,0,0,0,0,0,0,0,0,0,0,0,1
Q3,6:48,Bruno Fernando,ANG,steal,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:47,Nicolo Melli,ITA,personal foul; 2 free throws awarded,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,1.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:47,Bruno Fernando,ANG,foul drawn,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,6:47,Bruno Fernando,ANG,1st of 2 free throws made,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,1,-1,0,0,1,0,0,0,0,0,0,0
Q3,6:47,Bruno Fernando,ANG,2nd of 2 free throws made,Antonio Monteiro | Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Gerson Goncalves | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Achille Polonara | Alessandro Pajola | Giampaolo Ricci | Marco Spissu | Nicolo Melli | Simone Fontecchio | Stefano Tonut,0.0,1,-1,0,0,1,0,0,0,0,0,0,0
