Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_0_j_A,X_1_j_A,X_2_j_A,X_4_j_A,X_7_j_A,X_8_j_A,X_9_j_A,X_13_j_A,X_19_j_A,X_24_j_A,X_92_j_A,X_1_j_B,X_3_j_B,X_5_j_B,X_6_j_B,X_11_j_B,X_13_j_B,X_15_j_B,X_17_j_B,X_22_j_B,X_26_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,37,Q2,04:20,Dyson Daniels,Substitution in,1460,1,B,AUS,2,2,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,37,37,Q2,04:06,RJ Barrett,2pt fadeaway jump shot missed,1446,9,A,CAN,2,0,14.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,37,Q2,04:06,Dyson Daniels,blocked the shot,1446,1,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,37,Q2,04:06,Dyson Daniels,defensive rebound,1446,1,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,37,37,Q2,03:54,Jamal Murray,personal foul; 3 free throws awarded,1434,4,A,CAN,2,0,12.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,37,Q2,03:54,Patty Mills,foul drawn,1434,5,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,37,Q2,03:54,Nick Kay,Substitution out,1434,15,B,AUS,2,1,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,37,Q2,03:54,Jack McVeigh,Substitution in,1434,17,B,AUS,2,2,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,38,Q2,03:54,Patty Mills,1st of 3 free throws made,1434,5,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,38,Q2,03:54,Josh Green,made the assist,1434,6,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,39,Q2,03:54,Patty Mills,2nd of 3 free throws made,1434,5,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,37,40,Q2,03:54,Patty Mills,3rd of 3 free throws made,1434,5,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,37,40,Q2,03:43,RJ Barrett,layup missed,1423,9,A,CAN,2,0,11.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,37,40,Q2,03:43,Dwight Powell,offensive rebound,1423,7,A,CAN,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,39,40,Q2,03:35,Dwight Powell,2pt putback dunk made,1415,7,A,CAN,2,0,8.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,39,40,Q2,03:29,Dillon Brooks,defensive rebound,1409,24,A,CAN,2,0,6.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,39,40,Q2,03:29,Jack McVeigh,3pt jump shot missed,1409,17,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,39,40,Q2,03:11,Dillon Brooks,foul drawn,1391,24,A,CAN,2,0,18.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,39,40,Q2,03:11,Patty Mills,personal foul; 2 free throws awarded,1391,5,B,AUS,2,0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,39,40,Q2,03:11,RJ Barrett,Substitution out,1391,9,A,CAN,2,1,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,39,40,Q2,03:11,Patty Mills,Substitution out,1391,5,B,AUS,2,1,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,39,40,Q2,03:11,Shai Gilgeous-Alexander,Substitution in,1391,2,A,CAN,2,2,0.0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,39,40,Q2,03:11,Josh Giddey,Substitution in,1391,3,B,AUS,2,2,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,40,40,Q2,03:11,Dillon Brooks,1st of 2 free throws made,1391,24,A,CAN,2,0,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,40,Q2,03:11,Dillon Brooks,2nd of 2 free throws made,1391,24,A,CAN,2,0,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,42,Q2,02:56,Dyson Daniels,2pt driving layup made,1376,1,B,AUS,2,0,15.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,42,Q2,02:40,Dwight Powell,offensive rebound,1360,7,A,CAN,2,0,16.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,42,Q2,02:40,Shai Gilgeous-Alexander,2pt pullup jump shot missed,1360,2,A,CAN,2,0,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,42,Q2,02:36,Dwight Powell,tip in missed,1356,7,A,CAN,2,0,4.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,42,Q2,02:36,Jack McVeigh,defensive rebound,1356,17,B,AUS,2,0,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,42,Q2,02:27,Dwight Powell,personal foul,1347,7,A,CAN,2,0,9.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,42,Q2,02:27,Josh Giddey,foul drawn,1347,3,B,AUS,2,0,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,42,Q2,02:27,Dwight Powell,Substitution out,1347,7,A,CAN,2,1,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,42,Q2,02:27,Duop Reath,Substitution out,1347,26,B,AUS,2,1,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,42,Q2,02:27,Trey Lyles,Substitution in,1347,8,A,CAN,2,2,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,42,Q2,02:27,Jock Landale,Substitution in,1347,13,B,AUS,2,2,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,44,Q2,02:25,Dyson Daniels,dunk made,1345,1,B,AUS,2,0,2.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,44,Q2,02:25,Josh Giddey,made the assist,1345,3,B,AUS,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,41,44,Q2,02:05,Dillon Brooks,2pt floating jump shot missed,1325,24,A,CAN,2,0,20.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,44,Q2,02:05,Josh Giddey,defensive rebound,1325,3,B,AUS,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,41,44,Q2,01:59,Jock Landale,turnover; ball handling,1319,13,B,AUS,2,0,6.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,43,44,Q2,01:48,Shai Gilgeous-Alexander,2pt driving layup made,1308,2,A,CAN,2,0,11.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,43,44,Q2,01:32,Dillon Brooks,defensive rebound,1292,24,A,CAN,2,0,16.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,43,44,Q2,01:32,Jamal Murray,blocked the shot,1292,4,A,CAN,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,44,Q2,01:32,Dyson Daniels,2pt turnaround jump shot missed,1292,1,B,AUS,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,43,44,Q2,01:24,Dillon Brooks,2pt driving layup missed,1284,24,A,CAN,2,0,8.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,44,Q2,01:24,Jack McVeigh,defensive rebound,1284,17,B,AUS,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,47,Q2,01:17,Josh Giddey,made the assist,1277,3,B,AUS,2,0,7.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,47,Q2,01:17,Jack McVeigh,3pt jump shot made,1277,17,B,AUS,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,43,47,Q2,00:52,Trey Lyles,layup missed,1252,8,A,CAN,2,0,25.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,47,Q2,00:52,Josh Giddey,defensive rebound,1252,3,B,AUS,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,47,Q2,00:34,Josh Giddey,3pt jump shot missed,1234,3,B,AUS,2,0,18.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,43,47,Q2,00:32,,team defensive rebound,1232,,,,2,0,2.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,43,47,Q2,00:32,Dillon Brooks,foul drawn,1232,24,A,CAN,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,47,Q2,00:32,Jock Landale,personal foul,1232,13,B,AUS,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,47,Q2,00:32,Jack McVeigh,Substitution out,1232,17,B,AUS,2,1,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,43,47,Q2,00:32,Nick Kay,Substitution in,1232,15,B,AUS,2,2,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,45,47,Q2,00:22,Shai Gilgeous-Alexander,2pt pullup jump shot made,1222,2,A,CAN,2,0,10.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,45,49,Q2,00:07,Josh Giddey,2pt floating jump shot made,1207,3,B,AUS,2,0,15.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
,28,31,Q2,00:00,,End of quarter,1200,,,,2,0,7.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,45,49,Q2,00:00,Jamal Murray,3pt jump shot missed,1200,4,A,CAN,2,0,0.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,45,49,Q3,10:00,,jump ball situation; throw-in,1200,,,,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,45,49,Q3,09:47,Shai Gilgeous-Alexander,turnover; bad pass,1187,2,A,CAN,3,0,13.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,45,49,Q3,09:47,Patty Mills,steal,1187,5,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,45,49,Q3,09:37,Dillon Brooks,personal foul,1177,24,A,CAN,3,0,10.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,45,49,Q3,09:37,Patty Mills,foul drawn,1177,5,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,45,49,Q3,09:34,Dwight Powell,defensive rebound,1174,7,A,CAN,3,0,3.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,45,49,Q3,09:34,Josh Giddey,2pt floating jump shot missed,1174,3,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,47,49,Q3,09:27,RJ Barrett,2pt driving layup made,1167,9,A,CAN,3,0,7.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,47,49,Q3,09:05,Patty Mills,3pt jump shot missed,1145,5,B,AUS,3,0,22.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,47,49,Q3,09:05,Jock Landale,offensive rebound,1145,13,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,47,51,Q3,09:01,Jock Landale,layup made,1141,13,B,AUS,3,0,4.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,47,51,Q3,08:36,RJ Barrett,3pt jump shot missed,1116,9,A,CAN,3,0,25.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,47,51,Q3,08:36,Nick Kay,defensive rebound,1116,15,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,47,51,Q3,08:27,Patty Mills,turnover; bad pass,1107,5,B,AUS,3,0,9.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,49,51,Q3,08:12,Dillon Brooks,2pt driving layup made,1092,24,A,CAN,3,0,15.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,49,51,Q3,07:59,Josh Giddey,turnover; ball handling,1079,3,B,AUS,3,0,13.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,49,51,Q3,07:56,Shai Gilgeous-Alexander,foul drawn,1076,2,A,CAN,3,0,3.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,49,51,Q3,07:56,Dyson Daniels,personal foul,1076,1,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,49,51,Q3,07:44,RJ Barrett,2pt driving layup missed,1064,9,A,CAN,3,0,12.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,49,51,Q3,07:44,Dwight Powell,offensive rebound,1064,7,A,CAN,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,49,51,Q3,07:42,Dwight Powell,foul drawn,1062,7,A,CAN,3,0,2.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,49,51,Q3,07:42,Dwight Powell,1st of 2 free throw missed,1062,7,A,CAN,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,49,51,Q3,07:42,Jock Landale,personal foul; 2 free throws awarded,1062,13,B,AUS,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,50,51,Q3,07:42,Dwight Powell,2nd of 2 free throws made,1062,7,A,CAN,3,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,50,51,Q3,07:35,Luguentz Dort,steal,1055,0,A,CAN,3,0,7.0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
