Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_3_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_13_j_A,X_15_j_A,X_17_j_A,X_22_j_A,X_2_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_10_j_B,X_14_j_B,X_16_j_B,X_21_j_B,X_23_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,27,Q2,08:21,Jock Landale,2pt hook shot missed,1701,13,A,AUS,2,0,21.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,08:21,Juancho Hernangomez,defensive rebound,1701,10,B,ESP,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,08:12,Juancho Hernangomez,3pt jump shot missed,1692,10,B,ESP,2,0,9.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,27,Q2,08:09,,team defensive rebound,1689,,,,2,0,3.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,27,Q2,07:54,Josh Giddey,turnover; travelling,1674,3,A,AUS,2,0,15.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,07:38,Juancho Hernangomez,offensive rebound,1658,10,B,ESP,2,0,16.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,07:38,Sergio Llull,3pt jump shot missed,1658,23,B,ESP,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,07:32,,Bench: technical foul,1652,,,,2,0,6.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,27,Q2,07:32,,team defensive rebound,1652,,,,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,27,Q2,07:32,Josh Giddey,foul drawn,1652,3,A,AUS,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,32,27,Q2,07:32,Patty Mills,1st free throw made,1652,5,A,AUS,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,07:32,Rudy Fernandez,3pt jump shot missed,1652,5,B,ESP,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,31,27,Q2,07:32,Juancho Hernangomez,personal foul; 1 free throw awarded,1652,10,B,ESP,2,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,27,Q2,07:32,Joe Ingles,Substitution out,1652,7,A,AUS,2,1,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,31,27,Q2,07:32,Nick Kay,Substitution in,1652,15,A,AUS,2,2,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,34,27,Q2,07:11,Josh Giddey,layup made,1631,3,A,AUS,2,0,21.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,34,27,Q2,06:52,Jock Landale,defensive rebound,1612,13,A,AUS,2,0,19.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,34,27,Q2,06:52,Rudy Fernandez,3pt pullup jump shot missed,1612,5,B,ESP,2,0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,34,27,Q2,06:48,Jock Landale,turnover; ball handling,1608,13,A,AUS,2,0,4.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,34,27,Q2,06:48,Usman Garuba,steal,1608,16,B,ESP,2,0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,34,27,Q2,06:46,Usman Garuba,layup missed,1606,16,B,ESP,2,0,2.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,34,27,Q2,06:45,,Timeout,1605,,,,2,0,1.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,34,27,Q2,06:45,,team defensive rebound,1605,,,,2,0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,34,27,Q2,06:45,Nick Kay,foul drawn,1605,15,A,AUS,2,0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,34,27,Q2,06:45,Rudy Fernandez,personal foul,1605,5,B,ESP,2,0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,34,27,Q2,06:45,Alberto Diaz,Substitution out,1605,9,B,ESP,2,1,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,34,27,Q2,06:45,Lorenzo Brown,Substitution in,1605,2,B,ESP,2,2,0.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,06:29,Patty Mills,layup made,1589,5,A,AUS,2,0,16.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,36,27,Q2,06:29,Josh Giddey,made the assist,1589,3,A,AUS,2,0,0.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_138.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_138--competition_208722,36,27,Q2,06:19,Lorenzo Brown,turnover; travelling,1579,2,B,ESP,2,0,10.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
