Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_3_j_A,X_5_j_A,X_7_j_A,X_9_j_A,X_13_j_A,X_15_j_A,X_22_j_A,X_23_j_A,X_30_j_A,X_33_j_A,X_4_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_11_j_B,X_12_j_B,X_13_j_B,X_14_j_B,X_15_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,8,Q1,05:31,Devin Booker,steal,2131,15,B,USA,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:26,Jrue Holiday,made the assist,2126,12,B,USA,1,0,5.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:26,Devin Booker,3pt jump shot made,2126,15,B,USA,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,11,Q1,05:14,Aleksa Avramovic,foul drawn,2114,30,A,SRB,1,0,12.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:14,Devin Booker,personal foul,2114,15,B,USA,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,11,Q1,05:14,Aleksa Avramovic,Substitution out,2114,30,A,SRB,1,1,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,11,Q1,05:14,Filip Petrusev,Substitution out,2114,3,A,SRB,1,1,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:14,Jrue Holiday,Substitution out,2114,12,B,USA,1,1,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:14,Stephen Curry,Substitution out,2114,4,B,USA,1,1,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,11,Q1,05:14,Vasilije Micic,Substitution in,2114,22,A,SRB,1,2,0.0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,11,Q1,05:14,Nikola Jovic,Substitution in,2114,5,A,SRB,1,2,0.0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:14,Derrick White,Substitution in,2114,8,B,USA,1,2,0.0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:14,Anthony Edwards,Substitution in,2114,5,B,USA,1,2,0.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,11,Q1,05:07,Bogdan Bogdanovic,2pt driving layup missed,2107,7,A,SRB,1,0,7.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:07,Anthony Edwards,blocked the shot,2107,5,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,11,Q1,05:07,Anthony Edwards,defensive rebound,2107,5,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,13,Q1,05:03,Vasilije Micic,personal foul; 1 free throw awarded,2103,22,A,SRB,1,0,4.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,13,Q1,05:03,LeBron James,2pt driving layup made,2103,6,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,13,Q1,05:03,LeBron James,foul drawn,2103,6,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,14,Q1,05:03,LeBron James,1st free throw made,2103,6,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,14,Q1,04:45,Nikola Jovic,3pt jump shot missed,2085,5,A,SRB,1,0,18.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,14,Q1,04:45,Anthony Davis,defensive rebound,2085,14,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,14,Q1,04:31,LeBron James,Substitution out,2071,6,B,USA,1,1,14.0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,14,Q1,04:31,Bam Adebayo,Substitution in,2071,13,B,USA,1,2,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,12,14,Q1,04:20,Nikola Jovic,defensive rebound,2060,5,A,SRB,1,0,11.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,12,14,Q1,04:20,Anthony Edwards,2pt pullup jump shot missed,2060,5,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,15,14,Q1,04:00,Nikola Jovic,3pt jump shot made,2040,5,A,SRB,1,0,20.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,15,14,Q1,04:00,Nikola Jokic,made the assist,2040,15,A,SRB,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,15,14,Q1,03:43,Anthony Davis,layup missed,2023,14,B,USA,1,0,17.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,15,14,Q1,03:43,Anthony Davis,offensive rebound,2023,14,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,15,14,Q1,03:40,Bogdan Bogdanovic,defensive rebound,2020,7,A,SRB,1,0,3.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_154.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_154--competition_208722,15,14,Q1,03:40,Anthony Davis,layup missed,2020,14,B,USA,1,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,17,14,Q1,03:27,Bogdan Bogdanovic,2pt driving layup made,2007,7,A,SRB,1,0,13.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,17,14,Q1,03:10,Bogdan Bogdanovic,defensive rebound,1990,7,A,SRB,1,0,17.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
