Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_3_j_A,X_5_j_A,X_7_j_A,X_9_j_A,X_13_j_A,X_15_j_A,X_22_j_A,X_23_j_A,X_27_j_A,X_30_j_A,X_33_j_A,X_4_j_B,X_5_j_B,X_6_j_B,X_7_j_B,X_9_j_B,X_10_j_B,X_11_j_B,X_13_j_B,X_14_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,34,25,Q2,06:43,Carlik Jones,defensive rebound,1603,4,B,SSD,2,0,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,34,25,Q2,06:36,Nikola Jovic,personal foul,1596,5,A,SRB,2,0,7.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,34,25,Q2,06:36,Nuni Omot,foul drawn,1596,5,B,SSD,2,0,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,34,25,Q2,06:36,Marko Guduric,Substitution out,1596,23,A,SRB,2,1,0.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,34,25,Q2,06:36,Vanja Marinkovic,Substitution in,1596,9,A,SRB,2,2,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,34,28,Q2,06:29,Carlik Jones,made the assist,1589,4,B,SSD,2,0,7.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,34,28,Q2,06:29,Majok Deng,3pt jump shot made,1589,13,B,SSD,2,0,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,28,Q2,06:09,Bogdan Bogdanovic,2pt driving layup made,1569,7,A,SRB,2,0,20.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,28,Q2,06:09,Vasilije Micic,made the assist,1569,22,A,SRB,2,0,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,28,Q2,05:55,Vasilije Micic,defensive rebound,1555,22,A,SRB,2,0,14.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,28,Q2,05:55,Bogdan Bogdanovic,blocked the shot,1555,7,A,SRB,2,0,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,28,Q2,05:55,Bul Kuol,3pt jump shot missed,1555,7,B,SSD,2,0,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,28,Q2,05:46,Nikola Jovic,3pt jump shot missed,1546,5,A,SRB,2,0,9.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,28,Q2,05:46,Bul Kuol,defensive rebound,1546,7,B,SSD,2,0,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,30,Q2,05:35,Carlik Jones,2pt driving layup made,1535,4,B,SSD,2,0,11.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,30,Q2,05:21,Bogdan Bogdanovic,turnover; bad pass,1521,7,A,SRB,2,0,14.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,30,Q2,05:21,Marial Shayok,steal,1521,11,B,SSD,2,0,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,05:16,Majok Deng,made the assist,1516,13,B,SSD,2,0,5.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,05:16,Bul Kuol,3pt jump shot made,1516,7,B,SSD,2,0,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,05:15,,Timeout,1515,,,,2,0,1.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,05:15,Nikola Jovic,Substitution out,1515,5,A,SRB,2,1,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,05:15,Vasilije Micic,Substitution out,1515,22,A,SRB,2,1,0.0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,05:15,Aleksa Avramovic,Substitution in,1515,30,A,SRB,2,2,0.0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,05:15,Filip Petrusev,Substitution in,1515,3,A,SRB,2,2,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,05:09,Bogdan Bogdanovic,foul drawn,1509,7,A,SRB,2,0,6.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,05:09,Bul Kuol,personal foul,1509,7,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,05:09,Bul Kuol,Substitution out,1509,7,B,SSD,2,1,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,05:09,Peter Jok,Substitution in,1509,14,B,SSD,2,2,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,05:00,Aleksa Avramovic,turnover; bad pass,1500,30,A,SRB,2,0,9.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,05:00,Majok Deng,steal,1500,13,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,04:48,Nikola Jokic,defensive rebound,1488,15,A,SRB,2,0,12.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,04:48,Nuni Omot,3pt jump shot missed,1488,5,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,36,33,Q2,04:30,Nikola Jokic,foul drawn,1470,15,A,SRB,2,0,18.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,37,33,Q2,04:30,Nikola Jokic,2nd of 2 free throws missed,1470,15,A,SRB,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,37,33,Q2,04:30,Nikola Jokic,1st of 2 free throws made,1470,15,A,SRB,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,36,33,Q2,04:30,Marial Shayok,personal foul; 2 free throws awarded,1470,11,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,37,33,Q2,04:30,Majok Deng,defensive rebound,1470,13,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,37,35,Q2,04:10,Majok Deng,made the assist,1450,13,B,SSD,2,0,20.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,37,35,Q2,04:10,Nuni Omot,alley oop made,1450,5,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,35,Q2,03:52,Bogdan Bogdanovic,made the assist,1432,7,A,SRB,2,0,18.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,35,Q2,03:52,Nikola Jokic,layup made,1432,15,A,SRB,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,37,Q2,03:45,Filip Petrusev,personal foul; 1 free throw awarded,1425,3,A,SRB,2,0,7.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,37,Q2,03:45,Vanja Marinkovic,defensive rebound,1425,9,A,SRB,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,39,37,Q2,03:45,Carlik Jones,2pt driving layup made,1425,4,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,39,37,Q2,03:45,Carlik Jones,foul drawn,1425,4,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,39,37,Q2,03:45,Carlik Jones,1st free throw missed,1425,4,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,37,Q2,03:24,Nikola Jokic,turnover; ball handling,1404,15,A,SRB,2,0,21.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,39,37,Q2,03:24,Majok Deng,steal,1404,13,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,39,37,Q2,03:19,Majok Deng,offensive rebound,1399,13,B,SSD,2,0,5.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,39,37,Q2,03:19,Marial Shayok,3pt pullup jump shot missed,1399,11,B,SSD,2,0,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,39,39,Q2,03:16,Majok Deng,layup made,1396,13,B,SSD,2,0,3.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,39,Q2,03:15,,Timeout,1395,,,,2,0,1.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,39,Q2,03:15,Vanja Marinkovic,Substitution out,1395,9,A,SRB,2,1,0.0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,39,39,Q2,03:15,Ognjen Dobric,Substitution in,1395,13,A,SRB,2,2,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,41,39,Q2,03:00,Bogdan Bogdanovic,made the assist,1380,7,A,SRB,2,0,15.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,41,39,Q2,03:00,Nikola Jokic,layup made,1380,15,A,SRB,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,41,39,Q2,02:49,Filip Petrusev,personal foul,1369,3,A,SRB,2,0,11.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,41,39,Q2,02:49,Nuni Omot,foul drawn,1369,5,B,SSD,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,41,39,Q2,02:34,Carlik Jones,3pt jump shot from center missed,1354,4,B,SSD,2,0,15.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,41,39,Q2,02:34,Peter Jok,offensive rebound,1354,14,B,SSD,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,41,39,Q2,02:29,Peter Jok,offensive rebound,1349,14,B,SSD,2,0,5.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,41,39,Q2,02:29,Nuni Omot,3pt jump shot missed,1349,5,B,SSD,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,41,39,Q2,02:23,Filip Petrusev,defensive rebound,1343,3,A,SRB,2,0,6.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,41,39,Q2,02:23,Marial Shayok,3pt jump shot missed,1343,11,B,SSD,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,42,39,Q2,02:11,Nikola Jokic,1st of 2 free throws made,1331,15,A,SRB,2,0,12.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,43,39,Q2,02:11,Nikola Jokic,2nd of 2 free throws made,1331,15,A,SRB,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,41,39,Q2,02:11,Nikola Jokic,foul drawn,1331,15,A,SRB,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,41,39,Q2,02:11,Majok Deng,personal foul; 2 free throws awarded,1331,13,B,SSD,2,0,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,43,39,Q2,02:11,Filip Petrusev,Substitution out,1331,3,A,SRB,2,1,0.0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,43,39,Q2,02:11,Dejan Davidovac,Substitution in,1331,27,A,SRB,2,2,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,43,42,Q2,01:52,Majok Deng,made the assist,1312,13,B,SSD,2,0,19.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,43,42,Q2,01:52,Marial Shayok,3pt step back jump shot made,1312,11,B,SSD,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,43,42,Q2,01:33,Nikola Jokic,2pt pullup jump shot missed,1293,15,A,SRB,2,0,19.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,43,42,Q2,01:33,Nikola Jokic,offensive rebound,1293,15,A,SRB,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,44,42,Q2,01:31,Nikola Jokic,2nd of 2 free throws made,1291,15,A,SRB,2,0,2.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,43,42,Q2,01:31,Nikola Jokic,foul drawn,1291,15,A,SRB,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,43,42,Q2,01:31,Nikola Jokic,1st of 2 free throws missed,1291,15,A,SRB,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,43,42,Q2,01:31,Majok Deng,personal foul; 2 free throws awarded,1291,13,B,SSD,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,44,42,Q2,01:09,Aleksa Avramovic,defensive rebound,1269,30,A,SRB,2,0,22.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,44,42,Q2,01:09,Marial Shayok,2pt driving layup missed,1269,11,B,SSD,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,44,42,Q2,00:58,Bogdan Bogdanovic,turnover; ball handling,1258,7,A,SRB,2,0,11.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,44,42,Q2,00:58,Majok Deng,steal,1258,13,B,SSD,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,44,42,Q2,00:55,Ognjen Dobric,steal,1255,13,A,SRB,2,0,3.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_9716.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_9716--competition_208722,44,42,Q2,00:55,Majok Deng,turnover; bad pass,1255,13,B,SSD,2,0,0.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,47,42,Q2,00:52,Bogdan Bogdanovic,3pt jump shot made,1252,7,A,SRB,2,0,3.0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
