Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_1_j_A,X_5_j_A,X_6_j_A,X_7_j_A,X_8_j_A,X_10_j_A,X_12_j_A,X_26_j_A,X_27_j_A,X_32_j_A,X_85_j_A,X_99_j_A,X_2_j_B,X_6_j_B,X_7_j_B,X_8_j_B,X_9_j_B,X_11_j_B,X_14_j_B,X_32_j_B,X_45_j_B,X_51_j_B,X_99_j_B,game_code,X_2_j_A,X_4_j_A,X_18_j_A,X_24_j_A,X_30_j_A,X_34_j_A,X_91_j_A,X_1_j_B,X_5_j_B,X_10_j_B,X_12_j_B,X_26_j_B,X_27_j_B,X_85_j_B,X_0_j_B,X_13_j_B,X_17_j_B,X_42_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,23,27,Q1,01:28,Evan Fournier,Substitution out,2188,10.0,B,FRA,1,1,0.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,23,27,Q1,01:28,Mathias Lessort,Substitution in,2188,26.0,B,FRA,1,2,0.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,23,27,Q1,01:28,Nando De Colo,Substitution in,2188,12.0,B,FRA,1,2,0.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,23,27,Q1,01:14,Yuki Kawamura,3pt jump shot missed,2174,5.0,A,JPN,1,0,14.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,23,27,Q1,01:14,Frank Ntilikina,defensive rebound,2174,1.0,B,FRA,1,0,0.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,23,27,Q1,00:51,Frank Ntilikina,2pt turnaround jump shot missed,2151,1.0,B,FRA,1,0,23.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,23,27,Q1,00:51,Isaia Cordinier,offensive rebound,2151,8.0,B,FRA,1,0,0.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,23,29,Q1,00:47,Isaia Cordinier,layup made,2147,8.0,B,FRA,1,0,4.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,25,29,Q1,00:30,Rui Hachimura,2pt fadeaway jump shot made,2130,8.0,A,JPN,1,0,17.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,25,32,Q1,00:04,Nando De Colo,made the assist,2104,12.0,B,FRA,1,0,26.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,25,32,Q1,00:04,Isaia Cordinier,3pt jump shot made,2104,8.0,B,FRA,1,0,0.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
,13,16,Q1,00:00,,End of quarter,2100,,,,1,0,4.0,,1,0,,1,,1,,,,,,,0,1,1.0,,,,0,,,0.0,117648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,25,32,Q2,10:00,,jump ball situation; throw-in,2100,,,,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,25,32,Q2,09:47,Makoto Hiejima,foul drawn,2087,6.0,A,JPN,2,0,13.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,25,32,Q2,09:47,Isaia Cordinier,personal foul; 2 free throws awarded,2087,8.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,26,32,Q2,09:47,Makoto Hiejima,1st of 2 free throws made,2087,6.0,A,JPN,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,09:47,Makoto Hiejima,2nd of 2 free throws made,2087,6.0,A,JPN,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,09:23,Mathias Lessort,offensive rebound,2063,26.0,B,FRA,2,0,24.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,09:23,Frank Ntilikina,2pt floating jump shot missed,2063,1.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,09:20,Mathias Lessort,layup missed,2060,26.0,B,FRA,2,0,3.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,09:17,,team defensive rebound,2057,,,,2,0,3.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,09:00,Yuki Togashi,2pt floating jump shot missed,2040,2.0,A,JPN,2,0,17.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,09:00,Hugh Watanabe,offensive rebound,2040,34.0,A,JPN,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,08:54,Yuki Togashi,offensive rebound,2034,2.0,A,JPN,2,0,6.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,08:54,Makoto Hiejima,3pt jump shot missed,2034,6.0,A,JPN,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,08:39,Yuki Togashi,2pt floating jump shot missed,2019,2.0,A,JPN,2,0,15.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,08:39,Isaia Cordinier,defensive rebound,2019,8.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,08:34,Akira Jacobs,defensive rebound,2014,4.0,A,JPN,2,0,5.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,08:34,Guerschon Yabusele,3pt jump shot missed,2014,7.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,08:19,Akira Jacobs,3pt jump shot missed,1999,4.0,A,JPN,2,0,15.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,08:19,Nando De Colo,defensive rebound,1999,12.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,08:17,Hugh Watanabe,personal foul,1997,34.0,A,JPN,2,0,2.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,08:17,Nando De Colo,foul drawn,1997,12.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,27,32,Q2,08:06,Makoto Hiejima,foul drawn,1986,6.0,A,JPN,2,0,11.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,08:06,Isaia Cordinier,turnover,1986,8.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,27,32,Q2,08:06,Isaia Cordinier,offensive foul,1986,8.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,32,Q2,07:50,Makoto Hiejima,made the assist,1970,6.0,A,JPN,2,0,16.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,32,Q2,07:50,Hugh Watanabe,layup made,1970,34.0,A,JPN,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,32,Q2,07:32,Hugh Watanabe,defensive rebound,1952,34.0,A,JPN,2,0,18.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,32,Q2,07:32,Guerschon Yabusele,2pt hook shot missed,1952,7.0,B,FRA,2,0,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,32,Q2,07:28,Akira Jacobs,Substitution out,1948,4.0,A,JPN,2,1,4.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,32,Q2,07:28,Guerschon Yabusele,Substitution out,1948,7.0,B,FRA,2,1,0.0,,0,1,,0,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,32,Q2,07:28,Rui Hachimura,Substitution in,1948,8.0,A,JPN,2,2,0.0,,0,1,,1,,0,,,,,,,0,1,1.0,,,,0,,,0.0,117648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,32,Q2,07:28,Victor Wembanyama,Substitution in,1948,32.0,B,FRA,2,2,0.0,,0,1,,1,,0,,,,,,,0,0,1.0,,,,1,,,0.0,117648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,32,Q2,07:20,Yuki Togashi,turnover; ball handling,1940,2.0,A,JPN,2,0,8.0,,0,1,,1,,0,,,,,,,0,0,1.0,,,,1,,,0.0,117648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,32,Q2,07:20,Mathias Lessort,steal,1940,26.0,B,FRA,2,0,0.0,,0,1,,1,,0,,,,,,,0,0,1.0,,,,1,,,0.0,117648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,34,Q2,07:15,Mathias Lessort,dunk made,1935,26.0,B,FRA,2,0,5.0,,0,1,,1,,0,,,,,,,0,0,1.0,,,,1,,,0.0,117648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,34,Q2,07:14,Yuki Togashi,Substitution out,1934,2.0,A,JPN,2,1,1.0,,0,1,,1,,0,,,,,,,0,0,1.0,,,,1,,,0.0,117648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,34,Q2,07:14,Isaia Cordinier,Substitution out,1934,8.0,B,FRA,2,1,0.0,,0,1,,1,,0,,,,,,,0,0,1.0,,,,1,,,0.0,117648,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,34,Q2,07:14,Yuki Kawamura,Substitution in,1934,5.0,A,JPN,2,2,0.0,,1,1,,1,,0,,,,,,,0,0,1.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,34,Q2,07:14,Nicolas Batum,Substitution in,1934,5.0,B,FRA,2,2,0.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,34,Q2,07:00,Makoto Hiejima,layup missed,1920,6.0,A,JPN,2,0,14.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,34,Q2,07:00,Hirotaka Yoshii,offensive rebound,1920,91.0,A,JPN,2,0,0.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,29,34,Q2,07:00,Nicolas Batum,blocked the shot,1920,5.0,B,FRA,2,0,0.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,34,Q2,06:52,Rui Hachimura,2pt step back jump shot missed,1912,8.0,A,JPN,2,0,8.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,29,34,Q2,06:52,Makoto Hiejima,offensive rebound,1912,6.0,A,JPN,2,0,0.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,31,34,Q2,06:45,Makoto Hiejima,2pt jump shot made,1905,6.0,A,JPN,2,0,7.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,31,36,Q2,06:19,Victor Wembanyama,made the assist,1879,32.0,B,FRA,2,0,26.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,31,36,Q2,06:19,Mathias Lessort,layup made,1879,26.0,B,FRA,2,0,0.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,31,36,Q2,05:52,Rui Hachimura,2pt step back jump shot missed,1852,8.0,A,JPN,2,0,27.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_59.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_59--competition_208722,31,36,Q2,05:52,Frank Ntilikina,defensive rebound,1852,1.0,B,FRA,2,0,0.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_85.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_85--competition_208722,31,36,Q2,05:44,,challenge rejected,1844,,,,2,0,8.0,,1,1,,1,,0,,,,,,,0,0,0.0,,,,1,,,0.0,117648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
